id,station_id,station_name,direction,beeline_dis,actual_dis,line_no,sort,lng,lat,create_time,update_time
140944,24902,西环装饰建材市场,b'\x00',559,559,271,30,109.373778,24.325333,2020/12/12 3:00,2020/12/12 3:00
140945,24903,西环路口,b'\x00',536,536,271,31,109.377472,24.321889,2020/12/12 3:00,2020/12/12 3:00
140946,24904,和平路小学,b'\x00',370,370,271,32,109.376694,24.318639,2020/12/12 3:00,2020/12/12 3:00
140947,24905,和平路中,b'\x00',436,436,271,33,109.372389,24.318583,2020/12/12 3:00,2020/12/12 3:00
140948,24906,星园林居小区,b'\x00',608,608,271,34,109.366389,24.318417,2020/12/12 3:00,2020/12/12 3:00
140949,24907,柳工,b'\x00',329,329,271,35,109.363139,24.318361,2020/12/12 3:00,2020/12/12 3:00
140950,24908,钢圈厂,b'\x00',648,648,271,36,109.361111,24.323889,2020/12/12 3:00,2020/12/12 3:00
140951,24909,十一冶,b'\x00',556,556,271,37,109.361222,24.328889,2020/12/12 3:00,2020/12/12 3:00
140952,24910,面粉总公司,b'\x00',473,473,271,38,109.361278,24.333139,2020/12/12 3:00,2020/12/12 3:00
140953,24911,十一冶二区,b'\x00',727,727,271,39,109.359389,24.339444,2020/12/12 3:00,2020/12/12 3:00
140954,28819,河东交通枢纽,b'\x00',0,0,10001,1,109.444278,24.321278,2020/12/12 3:00,2020/12/12 3:00
140955,28820,静兰路北华展华园,b'\x00',497,497,10001,2,109.448861,24.322861,2020/12/12 3:00,2020/12/12 3:00
140956,28821,交警支队,b'\x00',1038,1038,10001,3,109.446278,24.331889,2020/12/12 3:00,2020/12/12 3:00
140957,28822,马鹿山公园南,b'\x00',1171,1171,10001,4,109.436944,24.338083,2020/12/12 3:00,2020/12/12 3:00
140958,28823,华信国际东,b'\x00',586,586,10001,5,109.431167,24.337972,2020/12/12 3:00,2020/12/12 3:00
140959,28824,市民广场市政务服务中心,b'\x00',1341,1341,10001,6,109.422167,24.329139,2020/12/12 3:00,2020/12/12 3:00
140960,28825,广场路,b'\x00',1635,1635,10001,7,109.407639,24.322778,2020/12/12 3:00,2020/12/12 3:00
140961,28826,文惠路西,b'\x00',520,520,10001,8,109.409639,24.318472,2020/12/12 3:00,2020/12/12 3:00
140962,28827,弯塘路南,b'\x00',288,288,10001,9,109.412361,24.317722,2020/12/12 3:00,2020/12/12 3:00
140963,28828,市民广场市政务服务中心,b'\x00',1545,1545,10001,10,109.42225,24.328278,2020/12/12 3:00,2020/12/12 3:00
140964,28829,华信国际东,b'\x00',1337,1337,10001,11,109.43025,24.337833,2020/12/12 3:00,2020/12/12 3:00
140965,28830,马鹿山公园南,b'\x00',605,605,10001,12,109.436222,24.337917,2020/12/12 3:00,2020/12/12 3:00
140966,28831,交警支队,b'\x00',1204,1204,10001,13,109.446083,24.331889,2020/12/12 3:00,2020/12/12 3:00
140967,28832,静兰路北华展华园,b'\x00',1048,1048,10001,14,109.448583,24.32275,2020/12/12 3:00,2020/12/12 3:00
140968,28833,河东交通枢纽,b'\x00',379,379,10001,15,109.4461,24.3202,2020/12/12 3:00,2020/12/12 3:00
140969,28834,河东交通枢纽,b'\x00',0,0,10002,1,109.442861,24.320194,2020/12/12 3:00,2020/12/12 3:00
140970,28835,友谊大厦,b'\x00',811,811,10002,2,109.43575,24.323528,2020/12/12 3:00,2020/12/12 3:00
140971,28836,文昌路西,b'\x00',596,596,10002,3,109.43025,24.325417,2020/12/12 3:00,2020/12/12 3:00
140972,28837,工业博物馆,b'\x00',642,642,10002,4,109.425333,24.321778,2020/12/12 3:00,2020/12/12 3:00
140973,28838,天山家园,b'\x00',1342,1342,10002,5,109.423278,24.309861,2020/12/12 3:00,2020/12/12 3:00
140974,28839,荣军路北,b'\x00',921,921,10002,6,109.414889,24.306694,2020/12/12 3:00,2020/12/12 3:00
140975,28840,东门,b'\x00',1019,1019,10002,7,109.412611,24.315611,2020/12/12 3:00,2020/12/12 3:00
140976,28841,弯塘路南,b'\x00',236,236,10002,8,109.412361,24.317722,2020/12/12 3:00,2020/12/12 3:00
140977,28842,文昌路西,b'\x00',1884,1884,10002,9,109.429056,24.325139,2020/12/12 3:00,2020/12/12 3:00
140978,28843,友谊大厦,b'\x00',659,659,10002,10,109.4355,24.324333,2020/12/12 3:00,2020/12/12 3:00
140979,28844,河东交通枢纽,b'\x00',825,825,10002,11,109.442167,24.320083,2020/12/12 3:00,2020/12/12 3:00
140980,30997,公交南环站,b'\x00',0,0,531,1,109.389333,24.264083,2020/12/12 3:00,2020/12/12 3:00
140981,30998,航生航四路口,b'\x00',795,795,531,2,109.389583,24.271222,2020/12/12 3:00,2020/12/12 3:00
140982,30999,东苑西门,b'\x00',449,449,531,3,109.389944,24.27525,2020/12/12 3:00,2020/12/12 3:00
140983,31000,广电小区西门,b'\x00',464,464,531,4,109.390139,24.279417,2020/12/12 3:00,2020/12/12 3:00
140984,31001,银山小区,b'\x00',343,343,531,5,109.390139,24.2825,2020/12/12 3:00,2020/12/12 3:00
140985,31002,航生路北,b'\x00',479,479,531,6,109.390139,24.286806,2020/12/12 3:00,2020/12/12 3:00
140986,31003,民鑫市场,b'\x00',406,406,531,7,109.3905,24.290444,2020/12/12 3:00,2020/12/12 3:00
140987,31004,航星苑,b'\x00',448,448,531,8,109.394917,24.290472,2020/12/12 3:00,2020/12/12 3:00
140988,31005,航银路口,b'\x00',530,530,531,9,109.398111,24.29425,2020/12/12 3:00,2020/12/12 3:00
140989,31006,银桐路口,b'\x00',982,982,531,10,109.405917,24.299472,2020/12/12 3:00,2020/12/12 3:00
140990,31007,鱼峰南路,b'\x00',289,289,531,11,109.404444,24.301694,2020/12/12 3:00,2020/12/12 3:00
140991,31008,飞鹅二路,b'\x00',747,747,531,12,109.401472,24.307833,2020/12/12 3:00,2020/12/12 3:00
140992,31009,延安大酒店汽车南站商,b'\x00',1256,1256,531,13,109.389222,24.309472,2020/12/12 3:00,2020/12/12 3:00
140993,31010,火车站东广场,b'\x00',463,463,531,14,109.384833,24.308306,2020/12/12 3:00,2020/12/12 3:00
140994,31011,南站路中,b'\x00',298,298,531,15,109.3825,24.306667,2020/12/12 3:00,2020/12/12 3:00
140995,31012,永前二区,b'\x00',539,539,531,16,109.38,24.302389,2020/12/12 3:00,2020/12/12 3:00
140996,31013,永前四区,b'\x00',374,374,531,17,109.379778,24.299028,2020/12/12 3:00,2020/12/12 3:00
140997,31014,永前五区,b'\x00',293,293,531,18,109.378861,24.296528,2020/12/12 3:00,2020/12/12 3:00
140998,31015,华柳佳苑,b'\x00',587,587,531,19,109.378056,24.291306,2020/12/12 3:00,2020/12/12 3:00
140999,31016,柳邕二区,b'\x00',428,428,531,20,109.382167,24.290417,2020/12/12 3:00,2020/12/12 3:00
141000,31017,新翔小区,b'\x00',238,238,531,21,109.381778,24.288306,2020/12/12 3:00,2020/12/12 3:00
141001,31018,兆兴园回原大酒楼,b'\x00',402,402,531,22,109.379278,24.2855,2020/12/12 3:00,2020/12/12 3:00
141002,31019,航二路西,b'\x00',461,461,531,23,109.378972,24.281361,2020/12/12 3:00,2020/12/12 3:00
141003,31020,航二航鹰路口,b'\x00',580,580,531,24,109.384694,24.281333,2020/12/12 3:00,2020/12/12 3:00
141004,31021,航二路中,b'\x00',343,343,531,25,109.388083,24.281361,2020/12/12 3:00,2020/12/12 3:00
141005,31022,广电小区西门,b'\x00',214,214,531,26,109.390028,24.280611,2020/12/12 3:00,2020/12/12 3:00
141006,31023,东苑西门,b'\x00',445,445,531,27,109.39,24.276611,2020/12/12 3:00,2020/12/12 3:00
141007,31024,航生航四路口,b'\x00',443,443,531,28,109.389639,24.272639,2020/12/12 3:00,2020/12/12 3:00
141008,31025,公交南环站,b'\x00',851,851,531,29,109.389306,24.265,2020/12/12 3:00,2020/12/12 3:00
141009,30426,西环路口,b'\x00',0,0,21,1,109.378444,24.321306,2020/12/12 3:00,2020/12/12 3:00
141010,30427,鹅山公园,b'\x00',610,610,21,2,109.382361,24.317139,2020/12/12 3:00,2020/12/12 3:00
141011,30428,火车站东广场,b'\x00',972,972,21,3,109.384806,24.308694,2020/12/12 3:00,2020/12/12 3:00
141012,30429,延安大酒店汽车南站商贸城,b'\x00',655,655,21,4,109.39125,24.308306,2020/12/12 3:00,2020/12/12 3:00
141013,30430,飞鹅路东,b'\x00',983,983,21,5,109.400722,24.306444,2020/12/12 3:00,2020/12/12 3:00
141014,30431,鱼峰路健民医院,b'\x00',494,494,21,6,109.405583,24.306806,2020/12/12 3:00,2020/12/12 3:00
141015,30432,工贸大厦柳州宾馆,b'\x00',856,856,21,7,109.406333,24.314472,2020/12/12 3:00,2020/12/12 3:00
141016,30433,市中医院,b'\x00',592,592,21,8,109.408778,24.319306,2020/12/12 3:00,2020/12/12 3:00
141017,30434,北站路,b'\x00',869,869,21,9,109.407139,24.326972,2020/12/12 3:00,2020/12/12 3:00
141018,30435,火车北站,b'\x00',595,595,21,10,109.4045,24.33175,2020/12/12 3:00,2020/12/12 3:00
141019,30436,恒达巴士公司,b'\x00',291,291,21,11,109.404694,24.334361,2020/12/12 3:00,2020/12/12 3:00
141020,30437,市疾控中心,b'\x00',1469,1469,21,12,109.390889,24.338361,2020/12/12 3:00,2020/12/12 3:00
141021,30438,河西小区,b'\x00',1082,1082,21,13,109.380222,24.3385,2020/12/12 3:00,2020/12/12 3:00
141022,30439,市潭中人民医院西院,b'\x00',400,400,21,14,109.376278,24.3385,2020/12/12 3:00,2020/12/12 3:00
141023,30440,西环潭中路口,b'\x00',460,460,21,15,109.372806,24.335833,2020/12/12 3:00,2020/12/12 3:00
141024,30441,河西路口,b'\x00',612,612,21,16,109.372889,24.330333,2020/12/12 3:00,2020/12/12 3:00
141025,30442,西环装饰建材市场,b'\x00',597,597,21,17,109.373944,24.325056,2020/12/12 3:00,2020/12/12 3:00
141026,30443,西环路口,b'\x00',506,506,21,18,109.377528,24.321889,2020/12/12 3:00,2020/12/12 3:00
141027,28245,龙怀路中,b'\x00',0,0,281,1,109.373083,24.266417,2020/12/12 3:00,2020/12/12 3:00
141028,28246,兴国路口,b'\x00',244,244,281,2,109.374361,24.268278,2020/12/12 3:00,2020/12/12 3:00
141029,28247,航五路西,b'\x00',355,355,281,3,109.377806,24.268861,2020/12/12 3:00,2020/12/12 3:00
141030,28248,航星路中,b'\x00',690,690,281,4,109.380639,24.2745,2020/12/12 3:00,2020/12/12 3:00
141031,28249,航星路北,b'\x00',364,364,281,5,109.380639,24.277778,2020/12/12 3:00,2020/12/12 3:00
141032,28250,航二航鹰路口,b'\x00',570,570,281,6,109.384694,24.281333,2020/12/12 3:00,2020/12/12 3:00
141033,28251,银山小区,b'\x00',571,571,281,7,109.390111,24.282722,2020/12/12 3:00,2020/12/12 3:00
141034,28252,航生路北,b'\x00',476,476,281,8,109.390083,24.287,2020/12/12 3:00,2020/12/12 3:00
141035,28253,市运管处柳邕万达广场,b'\x00',686,686,281,9,109.388278,24.292944,2020/12/12 3:00,2020/12/12 3:00
141036,28254,五里卡顺达通市场,b'\x00',361,361,281,10,109.391083,24.294944,2020/12/12 3:00,2020/12/12 3:00
141037,28255,柳邕路口,b'\x00',518,518,281,11,109.395833,24.296667,2020/12/12 3:00,2020/12/12 3:00
141038,28256,柳邕一小,b'\x00',779,779,281,12,109.402472,24.300194,2020/12/12 3:00,2020/12/12 3:00
141039,28257,鱼峰路健民医院,b'\x00',799,799,281,13,109.405611,24.306778,2020/12/12 3:00,2020/12/12 3:00
141040,28258,龙城路,b'\x00',1114,1114,281,14,109.406528,24.31675,2020/12/12 3:00,2020/12/12 3:00
141041,28259,市中医院,b'\x00',409,409,281,15,109.408861,24.31975,2020/12/12 3:00,2020/12/12 3:00
141042,28260,八一路南,b'\x00',500,500,281,16,109.4045,24.321861,2020/12/12 3:00,2020/12/12 3:00
141043,28261,龙城路,b'\x00',520,520,281,17,109.406417,24.317528,2020/12/12 3:00,2020/12/12 3:00
141044,28262,鱼峰路健民医院,b'\x00',1162,1162,281,18,109.405639,24.307111,2020/12/12 3:00,2020/12/12 3:00
141045,28263,文笔路,b'\x00',714,714,281,19,109.401417,24.301972,2020/12/12 3:00,2020/12/12 3:00
141046,28264,城站路东,b'\x00',437,437,281,20,109.398306,24.29925,2020/12/12 3:00,2020/12/12 3:00
141047,28265,柳邕路口,b'\x00',313,313,281,21,109.396528,24.296944,2020/12/12 3:00,2020/12/12 3:00
141048,28266,五里卡顺达通市场,b'\x00',602,602,281,22,109.390972,24.295028,2020/12/12 3:00,2020/12/12 3:00
141049,28267,市运管处柳邕万达广场,b'\x00',305,305,281,23,109.388583,24.293361,2020/12/12 3:00,2020/12/12 3:00
141050,28268,柳邕万达广场西,b'\x00',499,499,281,24,109.384694,24.290611,2020/12/12 3:00,2020/12/12 3:00
141051,28269,新翔小区,b'\x00',391,391,281,25,109.381806,24.288278,2020/12/12 3:00,2020/12/12 3:00
141052,28270,兆兴园回原大酒楼,b'\x00',414,414,281,26,109.379222,24.285389,2020/12/12 3:00,2020/12/12 3:00
141053,28271,宏城绿都,b'\x00',545,545,281,27,109.377028,24.280917,2020/12/12 3:00,2020/12/12 3:00
141054,28272,航岭路北,b'\x00',568,568,281,28,109.376528,24.275833,2020/12/12 3:00,2020/12/12 3:00
141055,28273,航岭路中,b'\x00',395,395,281,29,109.376528,24.272278,2020/12/12 3:00,2020/12/12 3:00
141056,28274,兴国路口,b'\x00',442,442,281,30,109.375278,24.268472,2020/12/12 3:00,2020/12/12 3:00
141057,28275,基隆开发区,b'\x00',591,591,281,31,109.370917,24.264944,2020/12/12 3:00,2020/12/12 3:00
141058,3890,五一路东,b'\x00',0,0,1051,1,109.408694,24.318917,2020/12/12 3:00,2020/12/12 3:00
141059,3891,罗池路北,b'\x00',336,336,1051,2,109.410417,24.316333,2020/12/12 3:00,2020/12/12 3:00
141060,3892,中山立新路口,b'\x00',126,126,1051,3,109.410167,24.315222,2020/12/12 3:00,2020/12/12 3:00
141061,3893,立新路,b'\x00',153,153,1051,4,109.409194,24.314167,2020/12/12 3:00,2020/12/12 3:00
141062,3894,曙光东路,b'\x00',181,181,1051,5,109.4105,24.313056,2020/12/12 3:00,2020/12/12 3:00
141063,3895,罗池路南,b'\x00',140,140,1051,6,109.410667,24.314306,2020/12/12 3:00,2020/12/12 3:00
141064,3896,中山东路,b'\x00',130,130,1051,7,109.411333,24.315306,2020/12/12 3:00,2020/12/12 3:00
141065,3897,东门,b'\x00',141,141,1051,8,109.412694,24.315583,2020/12/12 3:00,2020/12/12 3:00
141066,3898,文惠路西,b'\x00',348,348,1051,9,109.410583,24.318056,2020/12/12 3:00,2020/12/12 3:00
141067,3899,市中医院,b'\x00',288,288,1051,10,109.408778,24.320056,2020/12/12 3:00,2020/12/12 3:00
141068,3900,广场路中瑞口腔,b'\x00',379,379,1051,11,109.406611,24.322833,2020/12/12 3:00,2020/12/12 3:00
141069,3901,市妇幼保健院,b'\x00',311,311,1051,12,109.404556,24.32075,2020/12/12 3:00,2020/12/12 3:00
141070,3902,连塘路,b'\x00',264,264,1051,13,109.403944,24.318444,2020/12/12 3:00,2020/12/12 3:00
141071,3903,西门闸口,b'\x00',360,360,1051,14,109.400694,24.317139,2020/12/12 3:00,2020/12/12 3:00
141072,3904,中山西路,b'\x00',238,238,1051,15,109.402306,24.315583,2020/12/12 3:00,2020/12/12 3:00
141073,3905,青云菜市,b'\x00',151,151,1051,16,109.403722,24.315139,2020/12/12 3:00,2020/12/12 3:00
141074,3906,映山街南,b'\x00',152,152,1051,17,109.405194,24.314861,2020/12/12 3:00,2020/12/12 3:00
141075,3907,映山街北,b'\x00',235,235,1051,18,109.405194,24.316972,2020/12/12 3:00,2020/12/12 3:00
141076,3908,五一路东,b'\x00',396,396,1051,19,109.408444,24.318944,2020/12/12 3:00,2020/12/12 3:00
141077,31550,旅游集散中心,b'\x00',0,0,541,1,109.444278,24.322778,2020/12/12 3:00,2020/12/12 3:00
141078,31551,静兰路北静兰卫生服务,b'\x00',465,465,541,2,109.448861,24.322861,2020/12/12 3:00,2020/12/12 3:00
141079,31552,万象城,b'\x00',558,558,541,3,109.445167,24.326583,2020/12/12 3:00,2020/12/12 3:00
141080,31553,市人民医院,b'\x00',475,475,541,4,109.4405,24.326222,2020/12/12 3:00,2020/12/12 3:00
141081,31554,文昌路西,b'\x00',1049,1049,541,5,109.430194,24.325417,2020/12/12 3:00,2020/12/12 3:00
141082,31555,市民广场市政务服务中,b'\x00',908,908,541,6,109.42225,24.329194,2020/12/12 3:00,2020/12/12 3:00
141083,31556,市委,b'\x00',1167,1167,541,7,109.410778,24.328333,2020/12/12 3:00,2020/12/12 3:00
141084,31557,三中白沙路口,b'\x00',546,546,541,8,109.410028,24.333194,2020/12/12 3:00,2020/12/12 3:00
141085,31558,恒达巴士公司解放卫生服务中心,b'\x00',417,417,541,9,109.406583,24.33525,2020/12/12 3:00,2020/12/12 3:00
141086,31559,市疾控中心,b'\x00',1648,1648,541,10,109.390722,24.338472,2020/12/12 3:00,2020/12/12 3:00
141087,31560,河西小区,b'\x00',1050,1050,541,11,109.380361,24.338528,2020/12/12 3:00,2020/12/12 3:00
141088,31561,市潭中人民医院西院,b'\x00',405,405,541,12,109.376361,24.338611,2020/12/12 3:00,2020/12/12 3:00
141089,31562,河西路口,b'\x00',979,979,541,13,109.373,24.330361,2020/12/12 3:00,2020/12/12 3:00
141090,31563,西环装饰建材市场,b'\x00',573,573,541,14,109.373889,24.325278,2020/12/12 3:00,2020/12/12 3:00
141091,31564,西环路口,b'\x00',720,720,541,15,109.379222,24.321,2020/12/12 3:00,2020/12/12 3:00
141092,31565,和平路小学,b'\x00',436,436,541,16,109.375806,24.318611,2020/12/12 3:00,2020/12/12 3:00
141093,31566,和平路中,b'\x00',349,349,541,17,109.372361,24.318528,2020/12/12 3:00,2020/12/12 3:00
141094,31567,星园林居小区,b'\x00',496,496,541,18,109.367472,24.3185,2020/12/12 3:00,2020/12/12 3:00
141095,31568,柳工,b'\x00',479,479,541,19,109.36275,24.318361,2020/12/12 3:00,2020/12/12 3:00
141096,31569,市工人医院,b'\x00',1958,1958,541,20,109.343444,24.317972,2020/12/12 3:00,2020/12/12 3:00
141097,31570,市工人医院,b'\x01',145,145,541,1,109.342028,24.317778,2020/12/12 3:00,2020/12/12 3:00
141098,31571,柳工,b'\x01',2037,2037,541,2,109.362111,24.318222,2020/12/12 3:00,2020/12/12 3:00
141099,31572,星园林居小区,b'\x01',698,698,541,3,109.369,24.318333,2020/12/12 3:00,2020/12/12 3:00
141100,31573,和平路中,b'\x01',374,374,541,4,109.372694,24.318417,2020/12/12 3:00,2020/12/12 3:00
141101,31574,和平路小学,b'\x01',0,0,541,5,109.372694,24.318417,2020/12/12 3:00,2020/12/12 3:00
141102,31575,西环路口,b'\x01',646,646,541,6,109.377778,24.321917,2020/12/12 3:00,2020/12/12 3:00
141103,31576,西环装饰建材市场,b'\x01',377,377,541,7,109.375,24.324167,2020/12/12 3:00,2020/12/12 3:00
141104,31577,河西路口,b'\x01',554,554,541,8,109.373167,24.328861,2020/12/12 3:00,2020/12/12 3:00
141105,31578,市潭中人民医院西院,b'\x01',1078,1078,541,9,109.374194,24.3385,2020/12/12 3:00,2020/12/12 3:00
141106,31579,河西小区,b'\x01',687,687,541,10,109.380972,24.338306,2020/12/12 3:00,2020/12/12 3:00
141107,31580,市疾控中心,b'\x01',910,910,541,11,109.389944,24.338306,2020/12/12 3:00,2020/12/12 3:00
141108,31581,壶东大桥西,b'\x01',2001,2001,541,12,109.409556,24.336278,2020/12/12 3:00,2020/12/12 3:00
141109,31582,三中白沙路口,b'\x01',315,315,541,13,109.409722,24.333444,2020/12/12 3:00,2020/12/12 3:00
141110,31583,市委,b'\x01',516,516,541,14,109.410694,24.328889,2020/12/12 3:00,2020/12/12 3:00
141111,31584,市民广场市政务服务中,b'\x01',1171,1171,541,15,109.422222,24.328333,2020/12/12 3:00,2020/12/12 3:00
141112,31585,文昌路西,b'\x01',771,771,541,16,109.429,24.325194,2020/12/12 3:00,2020/12/12 3:00
141113,31586,文昌路中,b'\x01',375,375,541,17,109.432694,24.325361,2020/12/12 3:00,2020/12/12 3:00
141114,31587,市人民医院,b'\x01',721,721,541,18,109.439778,24.325917,2020/12/12 3:00,2020/12/12 3:00
141115,31588,旅游集散中心,b'\x01',555,555,541,19,109.444639,24.323611,2020/12/12 3:00,2020/12/12 3:00
141116,26534,五一路东,b'\x00',0,0,31,1,109.408889,24.318806,2020/12/12 3:00,2020/12/12 3:00
141117,26535,八一路中,b'\x00',680,680,31,2,109.404556,24.323472,2020/12/12 3:00,2020/12/12 3:00
141118,26536,火车北站,b'\x00',896,896,31,3,109.4045,24.331528,2020/12/12 3:00,2020/12/12 3:00
141119,26537,欧雅城市广场,b'\x00',1311,1311,31,4,109.405389,24.343278,2020/12/12 3:00,2020/12/12 3:00
141120,26538,二安,b'\x00',1295,1295,31,5,109.40625,24.354889,2020/12/12 3:00,2020/12/12 3:00
141121,26539,健民路口白沙客运站,b'\x00',1346,1346,31,6,109.407278,24.366944,2020/12/12 3:00,2020/12/12 3:00
141122,26540,三十九中学,b'\x00',902,902,31,7,109.407889,24.375028,2020/12/12 3:00,2020/12/12 3:00
141123,26541,鹧鸪江路口,b'\x00',1118,1118,31,8,109.405611,24.384861,2020/12/12 3:00,2020/12/12 3:00
141124,26542,鹧鸪江农贸市场,b'\x00',470,470,31,9,109.403861,24.388778,2020/12/12 3:00,2020/12/12 3:00
141125,26543,海川家具市场香兰公交站,b'\x00',622,622,31,10,109.398222,24.391,2020/12/12 3:00,2020/12/12 3:00
141126,26544,柳钢矿业公司,b'\x00',314,314,31,11,109.395222,24.390278,2020/12/12 3:00,2020/12/12 3:00
141127,26545,柳钢北门,b'\x00',763,763,31,12,109.387722,24.390889,2020/12/12 3:00,2020/12/12 3:00
141128,26546,得利家具批发中心松泉,b'\x00',1106,1106,31,13,109.382722,24.399722,2020/12/12 3:00,2020/12/12 3:00
141129,26547,二化,b'\x00',801,801,31,14,109.382972,24.406917,2020/12/12 3:00,2020/12/12 3:00
141130,26548,长塘村,b'\x00',898,898,31,15,109.381778,24.414917,2020/12/12 3:00,2020/12/12 3:00
141131,26549,凤凰园,b'\x00',1270,1270,31,16,109.379333,24.426111,2020/12/12 3:00,2020/12/12 3:00
141132,26550,柳师专南校,b'\x00',660,660,31,17,109.380667,24.431917,2020/12/12 3:00,2020/12/12 3:00
141133,26551,北部生态新区,b'\x00',957,957,31,18,109.387778,24.437583,2020/12/12 3:00,2020/12/12 3:00
141134,26552,杨柳路口新宇纺织公司,b'\x00',599,599,31,19,109.381861,24.437639,2020/12/12 3:00,2020/12/12 3:00
141135,26553,沙塘新区,b'\x00',395,395,31,20,109.3805,24.440972,2020/12/12 3:00,2020/12/12 3:00
141136,26554,十一中学,b'\x00',514,514,31,21,109.378583,24.44525,2020/12/12 3:00,2020/12/12 3:00
141137,26555,沙塘镇,b'\x00',618,618,31,22,109.375222,24.449889,2020/12/12 3:00,2020/12/12 3:00
141138,26556,沙塘镇,b'\x01',215,215,31,1,109.373778,24.451306,2020/12/12 3:00,2020/12/12 3:00
141139,26557,杨柳路口新宇纺织公司,b'\x01',1629,1629,31,2,109.381556,24.4385,2020/12/12 3:00,2020/12/12 3:00
